#,"Total Backlinks","Domain Rating","URL Rating (desc)","Referring Domains","Referring Page URL","Referring Page Title","Internal Links Count","External Links Count","Link URL",TextPre,"Link Anchor",TextPost,Type,"Backlink Status","First Seen","Last Check","Day Lost",Language,Traffic,Keywords,"Js rendered","Linked Domains"
136,1,73,11,1,https://medportal.ru/enc/gynaecology/reading/incontinence-urine/,"Недержание мочи: лечение проблемы. Гинекология",157,19,http://frauklinik.ru/ginekologia/sling_operation_pri_nederzhanii_mochi.php,"установка сетки в лечении недержания - это надежно и навсегда.","Слинговые операции","имеют почти 100% эффективность (от 94 до 98%), вне зависимости","Nofollow, Content",,"2019-04-19 13:00:21","2020-06-12 09:22:05",,ru,0,2,,13
137,1,73,11,1,https://medportal.ru/enc/gynaecology/reading/ovarian-cyst/,"Киста яичника: профилактика, лечение, онкориски. Гинекология",143,19,http://frauklinik.ru/ginekologia/boli-pri-pa.php,Наличие,"болезненных ощущений во время полового акта","и при физических нагрузках также может быть симптоматикой кист яичника.","Nofollow, Content",,"2019-01-18 12:13:57","2020-06-10 04:58:32",,ru,95,424,,12
138,1,73,11,1,https://medportal.ru/enc/gynaecology/reading/ovarian-cyst/,"Киста яичника: профилактика, лечение, онкориски. Гинекология",143,19,http://frauklinik.ru/ginekologia/kista_yaichnika.php,,"Киста яичника","- это жидкость содержащее образование в яичнике. Само слова “киста”","Nofollow, Content",,"2019-01-18 12:13:57","2020-06-10 04:58:32",,ru,95,424,,12
139,1,73,11,1,https://medportal.ru/enc/gynaecology/reading/ovarian-cyst/,"Киста яичника: профилактика, лечение, онкориски. Гинекология",143,19,http://frauklinik.ru/ginekologia/narusheniya_menstrualnogo_tsikla.php,"При возникновении болей,","нарушениях менструального цикла","женщины должны своевременно обращаться к специалистам. Также необходимо 1 раз","Nofollow, Content",,"2019-01-18 12:13:57","2020-06-10 04:58:32",,ru,95,424,,12
140,1,73,11,1,https://medportal.ru/enc/krasota/reading/onco-nevus/,"Родинки: что важно знать об этих новообразованиях?. Красота и здоровье",56,16,http://frauklinik.ru/cosmetologia/dermatoskopiya.php,"т.д. Такие родинки подвергаются более тщательному обследованию методом эпилюминисцентной микроскопии",дерматоскопии,"- неинвазивной и высокоточной диагностике, которая позволяет выявить пигментные образования,","Nofollow, Content",,"2019-05-05 18:48:50","2020-06-13 03:45:17",,ru,0,7,,11
141,1,73,11,1,https://medportal.ru/enc/krasota/reading/onco-nevus/,"Родинки: что важно знать об этих новообразованиях?. Красота и здоровье",56,16,http://frauklinik.ru/cosmetologia/udalenie-rodinok.php,"На сегодняшний день мы имеем в своем арсенале несколько методов","удаления невусов",": лазерная деструкция и хирургический метод. Выбор метода производится только","Nofollow, Content",,"2019-05-05 18:48:50","2020-06-13 03:45:17",,ru,0,7,,11
142,1,73,11,1,https://medportal.ru/enc/mammology/reading/breast-cancer-facts/,"6 фактов о раке груди или что нужно знать каждой женщине. Маммология",77,21,http://frauklinik.ru/mammologia/mammografiya.php,"каждая женщина после 45 лет в обязательном порядке должна проходить","ежегодную маммографию",". Такой режим диагностики позволяет выявить злокачественное образование на 0-ой","Nofollow, Content",,"2019-07-19 04:06:16","2020-06-15 19:35:08",,ru,0,0,,11
143,1,73,11,1,https://medportal.ru/enc/mammology/reading/breast-cancer-facts/,"6 фактов о раке груди или что нужно знать каждой женщине. Маммология",77,21,http://frauklinik.ru/mammologia/odnomoment-rekon-oper.php,"операции, которые проходят без одномоментной реконструкции груди. В последние годы","практика совмещенных онкологических операций","с последующим восстановлением молочной железы только увеличивается, что позволяет женщинам","Nofollow, Content",,"2019-07-19 04:06:16","2020-06-15 19:35:08",,ru,0,0,,11
144,1,73,11,1,https://medportal.ru/enc/mammology/reading/breast-cancer-facts/,"6 фактов о раке груди или что нужно знать каждой женщине. Маммология",77,21,http://frauklinik.ru/mammologia/rak_molochnoy_zhelezy.php,"В данной статье мы расскажем о диагностике","рака молочной железы",", операции “Джоли”, о наследственной предрасположенности к этому заболеванию и","Nofollow, Content",,"2019-07-19 04:06:16","2020-06-15 19:35:08",,ru,0,0,,11
145,1,73,11,1,https://medportal.ru/enc/orthopedy/reading/valgus-deformation/,"Косточка на ноге: как лечить вальгусную деформацию?. Ортопедия",46,16,http://frauklinik.ru/doctor/tsukanov.php,"населения», - комментирует ситуацию ведущий специалист Frau Klinik, хирург, ортопед-травматолог","В.Е. Цуканов",", профессиональный стаж - более 30 лет. «Также часты случаи","Nofollow, Content",,"2019-01-25 21:44:04","2020-06-14 18:37:22",,ru,64,75,,10
146,1,73,11,1,https://medportal.ru/enc/orthopedy/reading/valgus-deformation/,"Косточка на ноге: как лечить вальгусную деформацию?. Ортопедия",46,16,http://frauklinik.ru/plasticheskaya-hirurgia/udaleniye_kostochki_na_noge.php,"Помимо видоизменения конфигурации сустава,","выступающая косточка","на большом пальце стопы доставляет своему обладателю множество проблем, в","Nofollow, Content",,"2019-01-25 21:44:04","2020-06-14 18:37:22",,ru,64,75,,10
147,1,73,11,1,https://medportal.ru/enc/plasurgery/reading/image-plastic/,"Как изменить черты лица или Имиджевая пластика во Frau Klinik. Пластическая хирургия",46,18,http://frauklinik.ru/plasticheskaya-hirurgia/blefaroplastika.php,"других случаях мы комбинируем коррекцию нескольких областей, например, одномоментно выполняем",блефаропластику,"(пластику век) и подтяжку лица, что дает более ярко выраженный","Nofollow, Content",,"2019-03-05 18:42:02","2020-06-15 11:22:56",,ru,4.2,17,,12
148,1,73,11,1,https://medportal.ru/enc/plasurgery/reading/image-plastic/,"Как изменить черты лица или Имиджевая пластика во Frau Klinik. Пластическая хирургия",46,18,http://frauklinik.ru/plasticheskaya-hirurgia/image_plasty.php,"Им не хватает окончательного образа, чтобы все сложилось “как пазл”.","Имиджевая пластика","- это комплекс пластических операций, направленных на улучшение внешности пациентов.","Nofollow, Content",,"2019-03-05 18:42:02","2020-06-15 11:22:56",,ru,4.2,17,,12
149,1,73,11,1,https://medportal.ru/enc/vessels/varix/men-phlebeurysm/,"Варикоз у мужчин: миф или реальность. Болезни сосудов",38,17,http://www.frauklinik.ru/flebologia/scleroterapiya.php,"помощью малоинвазивных операций — внутрисосудистой лазерной коагуляции вен, минифлебэктомии и",склеротерапии,.,"Nofollow, Content",,"2019-08-19 17:26:57","2020-06-13 06:09:46",,ru,70,17,,11
150,1,73,11,1,https://medportal.ru/enc/vessels/varix/men-phlebeurysm/,"Варикоз у мужчин: миф или реальность. Болезни сосудов",38,17,http://www.frauklinik.ru/flebologia/varikoznaya_bolezn.php,,Варикоз,"— заболевание вен, при котором истончаются их стенки, расширяется просвет,","Nofollow, Content",,"2019-08-19 17:26:57","2020-06-13 06:09:46",,ru,70,17,,11
151,3,73,11,0,http://forum.calorizator.ru/viewtopic.php?f=45&t=17835&start=20,"Чистка лица • Calorizator.ru - Форум про здоровье. Дневники питания, счетчик калорий.",136,9,http://www.frauklinik.ru/cosmetologia/gidromekhanopiling.php,"Я делаю вакуумную чистку лица, чередую с гидропилингом",http://www.frauklinik.ru/cosmetologia/gidromekhanopiling.php,,Nofollow,,"2018-09-19 07:28:24","2020-05-04 14:05:26",,ru,0,0,,7
152,2,73,11,0,http://forum.calorizator.ru/viewtopic.php?f=45&t=18948&start=30,"Уплотнения в груди. Что это? • Calorizator.ru - Форум про здоровье. Дневники питания, счетчик калорий.",137,9,http://www.frauklinik.ru/mammologia/geneticheskaya_diagnostika_raka_molochnoy_zhelezy.php,"сайте клиники статью, где Сергей Михайлович рассказывает про мутацию генов",http://www.frauklinik.ru/mammologia/geneticheskaya_diagnostika_raka_molochnoy_zhelezy.php,"после 50 лет оказывается обязательно делать маммографию 1 раз в",Nofollow,,"2018-05-29 01:58:27","2020-04-18 15:04:25",,ru,0,0,,7
153,3,71,11,0,https://asktel.ru/moskva/salony_krasoty/page125/,"Салоны красоты в Москве – страница 125 – AskTel",198,23,http://www.frauklinik.ru/,,www.frauklinik.ru,,Nofollow,,"2019-09-19 19:07:41","2020-05-06 04:41:35",,ru,0,0,,19
154,1,71,11,1,https://www.wday.ru/krasota-zdorovie/encyclopedia-zdorovia/vodyanoy-mozol-chto-delat/,"Водяная мозоль: что с ней делать и как быстро залечить — www.wday.ru",59,16,https://www.frauklinik.ru/doctor/tsukanov.php,,"Цуканов Владимир",,"Dofollow, Image",,"2020-06-11 15:09:07","2020-06-11 15:09:07",,ru,261,103,,14
155,2,73,11,0,http://forum.calorizator.ru/viewtopic.php?f=45&t=18948&start=40,"Уплотнения в груди. Что это? • Calorizator.ru - Форум про здоровье. Дневники питания, счетчик калорий.",118,9,http://www.frauklinik.ru/mammologia/mastopatiya.php,"Про мастопатию есть хорошая статья",http://www.frauklinik.ru/mammologia/mastopatiya.php,"там большой список причин развития данного заболевания и видео полезные","Nofollow, Content",,"2018-08-27 01:07:27","2020-03-26 20:01:17",,ru,0,0,,7
156,1,78,11,0,https://www.the-village.ru/talks/service-shopping/6825-mezoterapiya,"«Мезотерапия» — Комьюнити The Village",35,17,http://www.frauklinik.ru/price/terapevticheskaya_kosmetologiya.php,"решила записаться на курс и думаю, какую процедуру лучше выбрать.","вот список",". кто делал что-то подобное и как это действовало? какой","Dofollow, Content",,"2019-01-21 08:33:45","2020-04-27 18:18:41",,ru,0,0,,13
157,4,78,11,0,https://www.superjob.ru/resume/administrator-kassir-7993701.html,"Резюме Администратор-кассир, Москва, 45 000 руб. в месяц - найти Администратора-кассира на SuperJob",51,7,http://frauklinik.ru/,,http://frauklinik.ru,,Nofollow,,"2020-06-15 19:54:52","2020-06-15 19:54:52",,ru,0,0,,3
158,1,78,11,0,https://www.superjob.ru/resume/ofis-menedzher-47808656.html,"Резюме Офис-менеджер, экономист, менеджер по оформлению документов, специалист контрактного отдела, Москва, 60 000 руб. в месяц - найти Менеджера по оформлению документов на SuperJob",52,10,https://www.frauklinik.ru/,,https://www.frauklinik.ru,,Nofollow,,"2020-06-14 23:03:10","2020-06-14 23:03:10",,ru,0,0,,7
159,2,77,11,0,https://ru.maps.me/catalog/health/amenity-clinic/country-rossiyskaya-federaciya/city-moskva-1686293227/?page=68,"Поликлиники в городе Москва, Россия - каталог поликлиник: адреса, телефоны, время работы, сайт - страница 68",46,38,http://www.frauklinik.ru/,Сайт:,http://www.frauklinik.ru/,,Nofollow,,"2020-06-12 16:30:22","2020-06-12 16:30:22",,ru,0,0,,22
160,2,35,11,4,https://salonymoskvy.ru/salon/klinika-plasticheskoi-hirurgii-i-kosmetologii-frau-klinik-v-podsosenskom-pereulke-6506,"Клиника пластической хирургии и косметологии Frau Klinik в Подсосенском переулке в Москве ✅ цены на процедуры, отзывы о салоне красоты и СПА, фото, адрес, телефон 🚩 Салоны красоты в Москве на salonymoskvy.ru",90,2,http://www.frauklinik.ru/,,www.frauklinik.ru/,,Nofollow,,"2017-12-11 02:55:22","2020-06-13 15:46:54",,ru,0,3,,1
161,1,73,11,0,http://www.forum.calorizator.ru/viewtopic.php?f=45&t=13146&start=40,"Морщины на лбу в 25 лет.. • Calorizator.ru - Форум про здоровье. Дневники питания, счетчик калорий.",163,10,http://www.frauklinik.ru/cosmetologia/botoks.php,"Ботокс или диспорт ставят",http://www.frauklinik.ru/cosmetologia/botoks.php,"или Вы просто хотите процедуры увлажняющие сделать? Кстати раньше многие",Nofollow,,"2017-02-16 02:04:29","2020-04-23 11:53:22",,ru,0,0,,8
162,2,73,11,0,http://mylady.mybb.ru/viewtopic.php?id=1424,"Пластическая хирургия",42,10,http://www.frauklinik.ru/plasticheskaya-hirurgia/umenshenie-pol-gub.php,"Я решилась сделать лабиопластику. Если кто-то не знаком,",вот,"немного о самой процедуре.","Nofollow, UGC",,"2020-03-30 22:45:23","2020-05-19 01:49:01",,ru,0,0,,6
163,2,73,11,0,http://mylady.mybb.ru/viewtopic.php?id=1424,"Пластическая хирургия",42,10,http://www.frauklinik.ru/price/actions.php,"к хорошему хирургу, видела еще акции есть в фрау клиник",http://www.frauklinik.ru/price/actions.php,"на ринопластику тоже, интересно за сколько по времени люди записываются,","Nofollow, UGC",,"2020-03-30 22:45:23","2020-05-19 01:49:01",,ru,0,0,,6
164,2,73,11,0,http://mylady.mybb.ru/viewtopic.php?id=1424&p=2,"Пластическая хирургия",35,18,http://www.frauklinik.ru/plasticheskaya-hirurgia/microrinoplastika.php,"А кто-нибудь делал микроринопластику по методике Абрамяна Соломона Маисовича","http://www.frauklinik.ru/plasticheskaya … astika.php","столько преимуществ у данной методики, интересно послушать отзывы.","Nofollow, UGC",,"2020-03-30 01:48:47","2020-05-13 14:04:09",,ru,0,0,,12
165,2,73,11,0,http://mylady.mybb.ru/viewtopic.php?id=2999,Потливость,34,16,http://frauklinik.ru/cosmetologia/lechenie-gipergidrosa.php,"наверняка, как говорится. Нашла на сайте фрау клиник целый раздел","http://frauklinik.ru/cosmetologia/leche … idrosa.php","который посвящен лечению гипергидроза, интересно почитать, но думаю, что надо","Nofollow, UGC",,"2020-03-29 00:02:13","2020-05-10 03:59:41",,ru,0,0,,10
166,1,64,11,0,http://www.art-beads.sitecity.ru/index.phtml,"Бисер. Личная галерея Татьяны Манковой. Gallery of bead-works.",15,9,http://www.frauklinik.ru/,Клиника,"пластической хирургии","Фрауклиник. Худеем под душем Шарко в центре Трио",Dofollow,,"2019-12-14 00:21:42","2020-05-12 14:41:52",,,0,0,,7
167,3,45,11,2,http://detstvo.ru/forum/krasota-i-zdorove/20654-boli-v-spine-2.html?=,"Боли в спине - Страница 2 - Форум для родителей Детство.ру",222,21,http://www.frauklinik.ru/cosmetologia/massazh.php,"Массаж очень хорошо помогает от боли в спине",http://www.frauklinik.ru/cosmetologia/massazh.php,"только надо не раз сходить, а курс пройти, тогда будет",Dofollow,,"2019-03-13 16:07:20","2020-04-16 22:38:16",,ru,0,0,,16
168,1,73,11,0,http://mamkinforum.mybb.ru/viewtopic.php?id=9561,"Самая распространенная проблема c волосами",36,16,http://frauklinik.ru/cosmetologia/trikhologiya.php,"Я супруга записала к врачу,",http://frauklinik.ru/cosmetologia/trikhologiya.php,"ему трихскопию будут делать скорее всего, пойдет пока что на","Nofollow, UGC",,"2020-03-31 20:28:33","2020-03-31 20:28:33",,ru,0,0,,10
169,1,75,11,0,https://2ip.ru/domain-list-by-ip/?domain=ussuraqua.ru,"Сайты на одном IP",52,39,http://frauklinik.ru/,frauklinik.ru,"перейти на сайт",,"Dofollow, Image",,"2018-07-23 13:40:49","2019-05-26 03:10:34",,ru,0,0,,36
170,1,73,11,0,http://www.forum.calorizator.ru/viewtopic.php?f=45&t=21243&p=2719293,"Импотенция • Calorizator.ru - Форум про здоровье. Дневники питания, счетчик калорий.",133,10,http://www.frauklinik.ru/cosmetologia/laennec.php,"что лучше к врачу идти. Почитайте отзывы про капельницы Лаеннек",http://www.frauklinik.ru/cosmetologia/laennec.php,"они помогают и при проблемах с потенцией, надо курсом делать.","Nofollow, Content",,"2019-02-24 16:26:31","2019-02-24 16:26:31",,ru,0,0,,6
171,2,73,11,0,http://forum.calorizator.ru/viewtopic.php?f=45&t=13459&start=10,"Зона бикини. • Calorizator.ru - Форум про здоровье. Дневники питания, счетчик калорий.",142,11,http://www.frauklinik.ru/price/actions.php,"Кстати весь июль скидки на лазерную эпиляцию в клинике",http://www.frauklinik.ru/price/actions.php,"написано кроме лица, поэтому наверное и на бикини значит распространяться",Nofollow,,"2016-07-27 06:59:48","2020-05-04 15:30:20",,ru,0,0,,7
172,1,48,11,1,https://www.darievna.ru/page/mammoplastika-uvelichenie-grudi-ili-korrekcija-bjusta,"Маммопластика. Увеличение груди или коррекция бюста",35,13,https://www.frauklinik.ru/,Наша,"клиника пластической хирургии","использует только современные методики, среди которых множество авторских, разработанных профессором","Dofollow, Content",,"2020-06-13 10:07:08","2020-06-13 10:07:08",,ru,0,0,,10
173,1,48,11,1,https://www.darievna.ru/page/mammoplastika-uvelichenie-grudi-ili-korrekcija-bjusta,"Маммопластика. Увеличение груди или коррекция бюста",35,13,https://www.frauklinik.ru/plasticheskaya-hirurgia/uvelichenie-grudi.php,"Для женщин рекомендовано","увеличение груди","при птозе молочных желез из-за резкого снижения веса или длительного","Dofollow, Content",,"2020-06-13 10:07:08","2020-06-13 10:07:08",,ru,0,0,,10
174,1,65,11,1,https://letidor.ru/zdorove/5-glavnykh-voprosov-o-neprokhodimosti-matochnykh-trub.htm,"5 главных вопросов о непроходимости маточных труб - Летидор",29,11,https://www.frauklinik.ru/,"«Летидора» рассказала Татьяна Викторовна Подольская, врач высшей категории, акушер-гинеколог клиники","Frau Klinik.",,Nofollow,,"2020-02-22 08:41:54","2020-06-12 15:31:23",,ru,0.08,67,,9
175,2,73,11,0,http://mylady.mybb.ru/viewtopic.php?id=3341,"Кто пробовал чек лифтинг?",28,23,http://frauklinik.ru/about/videootzyvy.php,"Мне видеоотзывы понравились пациенток, которые у профессора Блохина оперировались",http://frauklinik.ru/about/videootzyvy.php,"там в основном все дамы в возрасте, но по теме","Nofollow, UGC",,"2020-03-26 03:39:53","2020-05-14 02:16:14",,ru,0,1,,11
176,2,73,11,0,http://mylady.mybb.ru/viewtopic.php?id=3341,"Кто пробовал чек лифтинг?",28,23,http://frauklinik.ru/plasticheskaya-hir,"Тут можно посмотреть даже видео с пациенткой",http://frauklinik.ru/plasticheskaya-hir,"… ifting.php которой он делал эту операцию, конечно результат шикарный.","Nofollow, UGC",,"2020-03-26 03:39:53","2020-05-14 02:16:14",,ru,0,1,,11
177,2,73,11,0,http://mylady.mybb.ru/viewtopic.php?id=3341,"Кто пробовал чек лифтинг?",28,23,http://frauklinik.ru/plasticheskaya-hirurgia/chek-lifting.php,"Тут можно посмотреть даже видео с пациенткой","http://frauklinik.ru/plasticheskaya-hir … ifting.php","которой он делал эту операцию, конечно результат шикарный.","Nofollow, UGC",,"2020-03-26 03:39:53","2020-05-14 02:16:14",,ru,0,1,,11
178,2,73,11,0,http://mylady.mybb.ru/viewtopic.php?id=3341,"Кто пробовал чек лифтинг?",28,23,http://frauklinik.ru/plasticheskaya-hirurgia/mini_lifting.php,"методика, которую профессор Блохин разработал она менее травматична называется мини-лифтинг","http://frauklinik.ru/plasticheskaya-hir … ifting.php","все же в таких операциях лучше всего доверять врачам с","Nofollow, UGC",,"2020-03-26 03:39:53","2020-05-14 02:16:14",,ru,0,1,,11
179,2,73,11,0,http://mylady.mybb.ru/viewtopic.php?id=5531,"Как убрать мешки под глазами?",26,13,http://www.frauklinik.ru/plasticheskaya,"подробно все в статье расписано - это методика профессора Блохина",http://www.frauklinik.ru/plasticheskaya,"… ifting.php следов после операции не остается, что тоже немаловажно.","Nofollow, UGC",,"2020-03-24 19:43:03","2020-05-06 11:58:10",,ru,0,0,,9
180,2,73,11,0,http://mylady.mybb.ru/viewtopic.php?id=5531,"Как убрать мешки под глазами?",26,13,http://www.frauklinik.ru/plasticheskaya-hirurgia/blefarolifting.php,"подробно все в статье расписано - это методика профессора Блохина","http://www.frauklinik.ru/plasticheskaya … ifting.php","следов после операции не остается, что тоже немаловажно.","Nofollow, UGC",,"2020-03-24 19:43:03","2020-05-06 11:58:10",,ru,0,0,,9
181,5,73,11,0,http://forum.calorizator.ru/viewtopic.php?f=45&t=19092&p=2738633,"Боли в груди. • Calorizator.ru - Форум про здоровье. Дневники питания, счетчик калорий.",125,11,http://www.frauklinik.ru/mammologia/bol_v_molochnoy_zheleze.php,"Причин болей может быть много",http://www.frauklinik.ru/mammologia/bol_v_molochnoy_zheleze.php,,Nofollow,,"2019-03-31 12:37:32","2019-03-31 12:37:32",,ru,0,0,,7
182,2,73,11,0,http://mylady.mybb.ru/viewtopic.php?id=2444,"Укрепляем волосы.",39,12,http://frauklinik.ru/cosmetologia/trikhologiya.php,"лечениях домашними методами давно разочаровалась, читала, что плазмотерапия хорошо помогает",http://frauklinik.ru/cosmetologia/trikhologiya.php,"но тут уже как доктор, какую процедуру назначит, а кто-нибудь","Nofollow, UGC",,"2020-03-26 13:43:09","2020-05-13 14:02:25",,ru,0,0,,9
183,1,73,11,0,http://mamkinforum.mybb.ru/viewtopic.php?id=7975,"Мешки под глазами",35,18,http://www.frauklinik.ru/plasticheskaya-hirurgia/blefarolifting.php,"Блефаролифтинг убирает мешки, морщинки","http://www.frauklinik.ru/plasticheskaya … ifting.php","Раньше, думала, что только блефаропластикой можно решить проблемы грыж под","Nofollow, UGC",,"2020-04-07 06:40:04","2020-04-07 06:40:04",,ru,0,0,,13
184,2,73,11,0,http://mylady.mybb.ru/viewtopic.php?id=2676,"Как избавиться от пушащихся волос?",17,14,http://frauklinik.ru/cosmetologia/trikhologiya.php,"все возможные и невозможные способы. А вот из косметических методик",http://frauklinik.ru/cosmetologia/trikhologiya.php,"даже не знаю, что выбрать. Насколько эффективна микротоковая терапия или","Nofollow, UGC",,"2020-03-26 13:31:07","2020-05-11 08:39:24",,ru,0,0,,9
185,74,65,11,1,http://rsmu.ru/3831.html,"РНИМУ им. Н.И. Пирогова - Клинические базы",175,20,http://frauklinik.ru/,,"«Фрау Клиник»",,Dofollow,,"2016-08-17 04:20:29","2020-06-06 23:00:25",,,0,0,,15
186,1,73,11,0,http://mamkinforum.mybb.ru/viewtopic.php?id=8422&p=2,"Интимный вопрос",30,19,http://www.frauklinik.ru/cosmetologia/laser-epilatia.php,"Я смотрела расценки в фрау клиник","http://www.frauklinik.ru/cosmetologia/l … ilatia.php",", зона бикини один сеанс выйдет 16 тыс.","Nofollow, Content, UGC",,"2020-04-05 14:56:25","2020-04-05 14:56:25",,ru,0,0,,13
187,2,74,11,0,https://www.cosmo.ru/forumn/topic/182010-грудь-пластика/?page=9,"Грудь, пластика - Страница 9 - Здоровье - КосмоФорум",82,185,http://www.frauklinik.ru/,"В общем, происходило все в Frau Klinik, вот","их сайт",", если кому-то интересно или кто-то собирается. Могу ответить на",Dofollow,,"2017-04-29 02:20:01","2020-06-05 23:21:45",,ru,0,0,,15
188,2,73,11,0,http://mylady.mybb.ru/viewtopic.php?id=2511,"Отбеливание зубов в домашних условиях",21,15,http://www.frauklinik.ru/stomatologia/otbelivanie-zoom-4.php,"тем более сейчас есть щадящие методы отбеливания такие как ZOOM4","http://www.frauklinik.ru/stomatologia/o … zoom-4.php","неужели так сложно записаться к стоматологу? Сода же реально портит","Nofollow, UGC",,"2020-04-03 22:15:33","2020-05-16 07:29:24",,ru,0,0,,10
189,1,73,11,0,http://mylady.mybb.ru/viewtopic.php?id=3547,"Как добиться сияющей кожи?",26,12,http://frauklinik.ru/cosmetologia/mesoter.php,"Я мезотерапию делаю, именно для сияния кожи",http://frauklinik.ru/cosmetologia/mesoter.php,"есть коктейль мезолайн так и называется ""Сияние кожи"" эффект просто","Nofollow, UGC",,"2020-03-29 15:56:23","2020-05-14 04:56:38",,ru,0,0,,8
190,2,73,11,0,http://mylady.mybb.ru/viewtopic.php?id=2917,"эти лишние волосы . лазерная эпиляция поможет",11,12,http://frauklinik.ru/cosmetologia/neodimovyy_lazer.php,"можно..)) Вычитала, что во Фрау клиник есть мол неодимовый лазер",http://frauklinik.ru/cosmetologia/neodimovyy_lazer.php,", и вот им можно подобную процедуру делать даже в","Nofollow, UGC",,"2020-04-11 19:52:00","2020-04-11 19:52:00",,ru,0,0,,8
191,1,73,11,0,http://mamaplus.mybb.ru/viewtopic.php?id=5747&p=3,"Укол Ботокса>>И всякие другие уколы для лица",29,27,http://www.frauklinik.ru/cosmetologia/plasmo.php,"фрау клиник можно сделать просто лицо или лицо, шею, декольте",http://www.frauklinik.ru/cosmetologia/plasmo.php,,"Nofollow, UGC",,"2020-04-08 18:42:18","2020-04-08 18:42:18",,ru,0,0,,16
192,1,73,11,0,http://mamaplus.mybb.ru/viewtopic.php?id=1321&p=5,"Жертвы красоты>>или издевательства над собой))",20,30,http://www.frauklinik.ru/about/story_povtor_mam.php,"Вот собственно",http://www.frauklinik.ru/about/story_povtor_mam.php,,"Nofollow, Content, UGC",,"2020-04-04 15:46:26","2020-05-19 07:14:08",,ru,0,0,,13
193,1,73,11,0,http://forum.calorizator.ru/viewtopic.php?f=45&t=18731,"Выпала пломба • Calorizator.ru - Форум про здоровье. Дневники питания, счетчик калорий.",89,8,http://www.frauklinik.ru/stomatologia/vypala_plomba.php,"это уже задача посложнее будет. Вот кстати статья в тему",http://www.frauklinik.ru/stomatologia/vypala_plomba.php,"про выпавшую пломбу.",Nofollow,,"2017-12-24 21:08:30","2020-03-16 01:15:10",,ru,0,0,,6
194,4,73,11,0,http://forum.calorizator.ru/viewtopic.php?f=49&t=21688,"Хочу сделать бандажирование желудка • Calorizator.ru - Форум про здоровье. Дневники питания, счетчик калорий.",140,10,http://www.frauklinik.ru/about/article_torsoplastika_blohin.php,"Выше писали про Ирину","http://www.frauklinik.ru/about/article_ ... blohin.php","у меня статья есть сохраненная, там видео посмотрите. Фигура у",Nofollow,,"2019-04-16 15:55:47","2020-05-09 12:28:43",,ru,0,0,,7
195,2,73,11,0,http://forum.calorizator.ru/viewtopic.php?f=45&t=8766,"Увеличение губ • Calorizator.ru - Форум про здоровье. Дневники питания, счетчик калорий.",101,8,http://www.frauklinik.ru/cosmetologia/kontur-gub.php,"А расценки можете здесь посмотреть",http://www.frauklinik.ru/cosmetologia/kontur-gub.php,.,Nofollow,,"2018-12-01 08:00:36","2020-03-11 03:08:55",,ru,0,0,,6
196,3,73,11,0,http://www.forum.calorizator.ru/viewtopic.php?f=45&t=16336,"Нарушение менструального цикла • Calorizator.ru - Форум про здоровье. Дневники питания, счетчик калорий.",129,9,http://www.frauklinik.ru/ginekologia/,"это отдельная тема? Есть замечательные специалисты принимают в фрау клиник",http://www.frauklinik.ru/ginekologia/,"мне очень нравится гинекология в этой клинике, действительно решают вопросы,",Nofollow,,"2017-05-09 07:46:11","2020-04-02 09:08:06",,ru,0,0,,7
197,2,73,11,0,https://mylady.mybb.ru/viewtopic.php?id=4718,"болят зубы на ГВ",21,20,http://www.frauklinik.ru/stomatologia/,"клиника с немецким оборудованием, в фрау дент муж ставил имплант",http://www.frauklinik.ru/stomatologia/,,"Nofollow, UGC",,"2020-05-15 18:02:31","2020-05-15 18:02:31",,ru,0,0,,14
198,2,73,11,0,http://mylady.mybb.ru/viewtopic.php?id=3724,"Как устранить усы?",33,16,http://www.frauklinik.ru/price/actions.php,"можно. Лучше лазерную эпиляцию сделайте, в фрау клиник есть процедура",http://www.frauklinik.ru/price/actions.php#epil-mar,"из косметологов рекомендую Чапкънову Олесю, отличный специалист. А отращивать каждый","Nofollow, UGC",,"2020-04-16 00:31:34","2020-04-16 00:31:34",,ru,0,0,,10
199,1,73,11,0,http://mylady.mybb.ru/viewtopic.php?id=5308,"Удаление зуба",23,16,http://www.frauklinik.ru/stomatologia/,"до сих пор? Автор, если еще вопрос актуален для Вас",http://www.frauklinik.ru/stomatologia/,"рекомендую в Фрау дент записаться, прайс есть на сайте клиники,","Nofollow, UGC",,"2020-04-14 14:39:47","2020-04-14 14:39:47",,ru,0,0,,11
200,1,73,11,0,http://mamkinforum.mybb.ru/viewtopic.php?id=8051,"Боремся с целлюлитом",27,25,http://www.frauklinik.ru/cosmetologia/apparat-vip-line.php,"Среди аппаратных процедур вип лайн понравился","http://www.frauklinik.ru/cosmetologia/a … p-line.php","Есть эффект, во время процедуры почти уснула. Но нужен обязательно","Nofollow, UGC",,"2020-04-01 04:15:39","2020-05-19 20:53:52",,ru,0,0,,14
