#,"Anchor Text","Referring Domains Total","Referring Domains with Anchor (Percent %)","Referring Domains Dofollow (desc)","Referring Domains Dofollow with Anchor (Percent %)","Referring Pages Count","Referring Pages with Anchor (Percent %)","First Seen","Last Check"
204,"платный стационар. подробнее о услугах на сайте",1,0.15,1,0.24,2,0.09,"2017-08-04 13:36:16","2020-06-14 23:39:16"
205,"подробнее »",1,0.15,1,0.24,26,1,"2018-07-04 18:08:32","2019-10-10 10:51:13"
206,подробнее...,1,0.15,1,0.24,2,0.09,"2016-12-24 02:08:26","2016-12-24 02:08:26"
207,"получить консультацию терапевта.",1,0.15,1,0.24,1,0.05,"2017-03-27 16:40:18","2017-03-27 16:40:18"
208,"портал фнкц",1,0.15,1,0.24,2,0.09,"2016-03-11 07:46:36","2016-03-11 07:46:36"
209,"пресс-служба фнкц фмба россии",1,0.15,1,0.24,1,0.05,"2019-02-05 10:22:55","2020-05-13 00:46:50"
210,"прием маммолога",3,0.45,1,0.24,4,0.18,"2017-07-22 08:07:18","2020-01-02 03:01:55"
211,"прием психиатра",1,0.15,1,0.24,1,0.05,"2020-02-22 07:55:48","2020-02-22 07:55:48"
212,"прием эндокринолога",1,0.15,1,0.24,1,0.05,"2019-05-07 05:32:28","2019-05-07 05:32:28"
213,"приему врача-гинеколога",1,0.15,1,0.24,1,0.05,"2020-02-02 01:04:24","2020-02-02 01:04:24"
214,"проведут бесплатную диагностику",1,0.15,1,0.24,4,0.18,"2020-02-11 16:08:28","2020-03-04 17:11:23"
215,"программа конференции «трудный диагноз при болезнях органов дыхания»",1,0.15,1,0.24,3,0.14,"2018-04-22 06:20:04","2020-05-30 03:39:27"
216,"разделе эстетической хирурга",1,0.15,1,0.24,3,0.14,"2018-04-20 19:49:14","2020-05-30 05:26:52"
217,"ревматология в москве. обращайтесь в клиническую больницу 83",1,0.15,1,0.24,3,0.14,"2015-11-21 23:12:58","2020-04-15 15:39:52"
218,"рентген стопы",1,0.15,1,0.24,1,0.05,"2020-02-22 19:47:20","2020-02-22 19:47:20"
219,"рентгеновские исследования",1,0.15,1,0.24,1,0.05,"2019-05-07 05:32:28","2019-05-07 05:32:28"
220,россии,1,0.15,1,0.24,1,0.05,"2020-05-22 14:49:19","2020-05-22 14:49:19"
221,"руководство фнкц фмба россии",1,0.15,1,0.24,1,0.05,"2018-05-08 01:34:14","2020-04-09 14:35:02"
222,"селективная ангиография. подробнее на сайте",1,0.15,1,0.24,1,0.05,"2020-01-06 19:19:30","2020-01-06 19:19:30"
223,"сергей королев",1,0.15,1,0.24,3,0.14,"2018-04-21 21:43:11","2020-05-30 03:44:26"
224,"симптомы кандидоза полости рта",1,0.15,1,0.24,1,0.05,"2019-09-24 23:56:43","2019-09-24 23:56:43"
225,сомнолог,1,0.15,1,0.24,2,0.09,"2017-11-24 16:37:29","2018-01-28 14:55:10"
226,"сомнолог, пульмонология в москве, узнайте больше на kb83.com",1,0.15,1,0.24,4,0.18,"2020-03-23 18:36:19","2020-06-08 14:03:03"
227,сообщает,1,0.15,1,0.24,2,0.09,"2019-03-31 00:09:24","2019-06-05 23:50:44"
228,"стоматологическое отделение",1,0.15,1,0.24,3,0.14,"2018-04-20 17:21:32","2020-05-30 04:48:44"
229,"татьяна клыпа",1,0.15,1,0.24,3,0.14,"2018-04-22 05:07:00","2020-05-30 03:41:01"
230,"узи молочных желез",1,0.15,1,0.24,1,0.05,"2020-02-27 08:02:14","2020-02-27 08:02:14"
231,"услуги и цены",1,0.15,1,0.24,1,0.05,"2018-05-26 13:48:18","2020-03-13 21:48:02"
232,"фгбу «фнкц фмба россии»",1,0.15,1,0.24,2,0.09,"2018-08-01 14:02:42","2018-08-01 14:02:42"
233,"федерального научно-клинического центра фмба россии",1,0.15,1,0.24,2,0.09,"2018-08-29 06:56:35","2018-08-29 06:56:35"
234,"федерального научно-клинического центра фмба россии (фнкц фмба россии)",1,0.15,1,0.24,2,0.09,"2017-12-31 21:34:06","2017-12-31 21:34:06"
235,"федерального научного центра фмба россии (кб №83)",1,0.15,1,0.24,1,0.05,"2016-04-25 00:41:38","2016-04-25 00:41:38"
236,"федеральное государственное бюджетное учреждение ""федеральный научно-клинический центр специализированных видов медицинской помощи и медицинских технологий федерального медико-биологического агентства""",1,0.15,1,0.24,2,0.09,"2020-01-16 05:46:17","2020-01-21 11:00:02"
237,"федеральной российской сети центров фмба",1,0.15,1,0.24,1,0.05,"2018-07-24 02:00:14","2019-04-04 14:44:19"
238,"федеральный научно-клинический центр фмба россии (фнкц фмба россии)",1,0.15,1,0.24,6,0.27,"2018-01-02 00:48:14","2020-03-09 21:24:38"
239,"федеральный научно-клинического центр",1,0.15,1,0.24,1,0.05,"2016-04-05 21:55:15","2016-04-05 21:55:15"
240,"фмба россии",1,0.15,1,0.24,1,0.05,"2020-02-14 17:59:47","2020-02-14 17:59:47"
241,"фнкц специализированных видов медицинской помощи и медицинских технологий",1,0.15,1,0.24,2,0.09,"2020-05-19 11:26:31","2020-06-03 09:17:58"
242,"фнкц фмба россии фнкц фмба россии",1,0.15,1,0.24,1,0.05,"2020-03-06 09:26:49","2020-03-06 09:26:49"
243,"фнкц фмба рф",1,0.15,1,0.24,5,0.23,"2019-11-28 16:41:59","2020-05-29 17:38:59"
244,"хороший врач-офтамолог",1,0.15,1,0.24,2,0.09,"2017-03-18 22:13:08","2019-04-30 10:10:00"
245,"через сайт",1,0.15,1,0.24,1,0.05,"2020-05-14 17:40:17","2020-05-14 17:40:17"
246,"эндоузи картинка",1,0.15,1,0.24,3,0.14,"2018-04-21 12:09:52","2020-05-30 05:38:26"
247,"مات بشكل مأساوي",1,0.15,1,0.24,1,0.05,"2020-05-12 05:21:16","2020-05-12 05:21:16"
248,"""83ью клиническую больницу""",1,0.15,0,0,1,0.05,"2018-07-03 04:52:23","2018-07-03 04:52:23"
249,/about/,1,0.15,0,0,1,0.05,"2020-05-02 10:35:45","2020-05-02 10:35:45"
250,/about/contacts/,1,0.15,0,0,1,0.05,"2019-02-01 07:20:12","2020-02-17 21:35:28"
251,/analizy/,1,0.15,0,0,1,0.05,"2018-10-23 03:17:55","2020-02-17 21:35:28"
252,/analizy/biokhimicheskie-issledovaniya/biokhimiya-mochi/,1,0.15,0,0,1,0.05,"2020-05-02 10:35:45","2020-05-02 10:35:45"
253,/analizy/immunologicheskie-issledovaniya/revmoproby/,1,0.15,0,0,1,0.05,"2020-05-02 10:35:45","2020-05-02 10:35:45"
254,/analizy/issledovaniya-na-infektsionnye-zabolevaniya/analizy-na-polovye-infektsii/,1,0.15,0,0,1,0.05,"2020-05-02 10:35:45","2020-05-02 10:35:45"
255,/diagnostika/dupleksnoe-skanirovanie-sosudov/,1,0.15,0,0,1,0.05,"2018-10-22 09:16:51","2020-02-17 21:35:28"
256,/diagnostika/kolonoskopiya/,1,0.15,0,0,1,0.05,"2018-10-22 09:16:51","2020-02-17 21:35:28"
257,/diagnostika/kompyuternaya-tomografiya-kt/,1,0.15,0,0,1,0.05,"2020-05-02 10:35:45","2020-05-02 10:35:45"
258,/diagnostika/magnitno-rezonansnaya-tomografiya/mrt-bryushnoy-polosti/,1,0.15,0,0,1,0.05,"2018-10-22 09:16:51","2020-02-17 21:35:28"
259,/diagnostika/magnitno-rezonansnaya-tomografiya/mrt-poyasnichnogo-otdela-pozvonochnika/,1,0.15,0,0,1,0.05,"2020-05-02 10:35:45","2020-05-02 10:35:45"
260,/diagnostika/magnitno-rezonansnaya-tomografiya/mrt-vsego-organizma/,1,0.15,0,0,1,0.05,"2019-02-01 07:20:12","2020-02-17 21:35:28"
261,/diagnostika/radioizotopnaya-diagnostika/stsintigrafiya-kostey-skeleta/,1,0.15,0,0,1,0.05,"2018-10-22 09:16:51","2020-02-17 21:35:28"
262,/diagnostika/radioizotopnaya-diagnostika/stsintigrafiya-miokarda/,1,0.15,0,0,1,0.05,"2020-05-02 10:35:45","2020-05-02 10:35:45"
263,/diagnostika/rentgenovskaya-diagnostika/osteodensitometriya/,1,0.15,0,0,1,0.05,"2019-04-02 06:25:30","2020-02-17 21:35:28"
264,/diagnostika/rentgenovskaya-diagnostika/rentgen-stopy/,1,0.15,0,0,1,0.05,"2018-10-22 09:16:51","2020-02-17 21:35:28"
265,/diagnostika/tredmil-test/,1,0.15,0,0,1,0.05,"2018-10-22 09:16:51","2020-02-17 21:35:28"
266,/diagnostika/ultrazvukovaya-diagnostika-uzi/uzi-sosudov-golovnogo-mozga-i-shei/,1,0.15,0,0,1,0.05,"2018-10-22 09:16:51","2020-02-17 21:35:28"
267,/experts/order/,1,0.15,0,0,1,0.05,"2020-05-02 10:35:45","2020-05-02 10:35:45"
268,/klinika-check-up/,1,0.15,0,0,1,0.05,"2018-10-22 09:16:51","2020-02-17 21:35:28"
269,/otdeleniya/khirurgicheskiy-profil/ginekologicheskoe-otdelenie/,1,0.15,0,0,1,0.05,"2020-05-02 10:35:45","2020-05-02 10:35:45"
270,/otdeleniya/khirurgicheskiy-profil/ginekologicheskoe-otdelenie/udalenie-miomy-matki/,1,0.15,0,0,1,0.05,"2019-02-01 07:20:12","2020-02-17 21:35:28"
271,/otdeleniya/khirurgicheskiy-profil/ginekologicheskoe-otdelenie/udalenie-polipa-v-matke/,1,0.15,0,0,1,0.05,"2020-05-02 10:35:45","2020-05-02 10:35:45"
272,/otdeleniya/khirurgicheskiy-profil/kardiokhirurgicheskoe-otdelenie/,1,0.15,0,0,1,0.05,"2018-10-22 09:16:51","2020-02-17 21:35:28"
273,/otdeleniya/khirurgicheskiy-profil/khirurgicheskoe-otdelenie/,1,0.15,0,0,1,0.05,"2019-04-02 06:25:30","2020-02-17 21:35:28"
274,/otdeleniya/khirurgicheskiy-profil/khirurgicheskoe-otdelenie/bariatricheskaya-khirurgiya/,1,0.15,0,0,1,0.05,"2020-05-02 10:35:45","2020-05-02 10:35:45"
275,/otdeleniya/khirurgicheskiy-profil/khirurgicheskoe-otdelenie/bariatricheskaya-khirurgiya/lechenie-ozhireniya/,1,0.15,0,0,1,0.05,"2020-05-02 10:35:45","2020-05-02 10:35:45"
276,/otdeleniya/khirurgicheskiy-profil/khirurgicheskoe-otdelenie/bariatricheskaya-khirurgiya/rezekciya-zheludka-dlya-pohudeniya/,1,0.15,0,0,1,0.05,"2020-05-02 10:35:45","2020-05-02 10:35:45"
277,/otdeleniya/khirurgicheskiy-profil/khirurgicheskoe-otdelenie/bariatricheskaya-khirurgiya/shuntirovanie-zheludka/,1,0.15,0,0,1,0.05,"2020-05-02 10:35:45","2020-05-02 10:35:45"
278,/otdeleniya/khirurgicheskiy-profil/khirurgicheskoe-otdelenie/klinika-abdominalnoy-khirurgii/,1,0.15,0,0,1,0.05,"2019-04-02 06:25:30","2020-02-17 21:35:28"
279,/otdeleniya/khirurgicheskiy-profil/khirurgicheskoe-otdelenie/klinika-torakalnoy-khirurgii/,1,0.15,0,0,1,0.05,"2018-10-22 09:16:51","2020-02-17 21:35:28"
280,/otdeleniya/khirurgicheskiy-profil/khirurgicheskoe-otdelenie/plasticheskaya-khirurgiya/,1,0.15,0,0,1,0.05,"2020-05-02 10:35:45","2020-05-02 10:35:45"
281,/otdeleniya/khirurgicheskiy-profil/koloproktologicheskoe-otdelenie/operaciya-po-udaleniyu-gemorroya/,1,0.15,0,0,1,0.05,"2020-05-02 10:35:45","2020-05-02 10:35:45"
282,/otdeleniya/khirurgicheskiy-profil/neyrokhirurgicheskoe-otdelenie/,1,0.15,0,0,1,0.05,"2019-02-01 07:20:12","2020-02-17 21:35:28"
283,/otdeleniya/khirurgicheskiy-profil/otdelenie-sosudistoy-khirurgii/,1,0.15,0,0,1,0.05,"2018-10-22 09:16:51","2020-02-17 21:35:28"
284,/otdeleniya/khirurgicheskiy-profil/travmatologo-ortopedicheskoe-otdelenie/,1,0.15,0,0,1,0.05,"2020-05-02 10:35:45","2020-05-02 10:35:45"
285,/otdeleniya/khirurgicheskiy-profil/tsentr-patologii-golovy-i-shei/otolaringologicheskoe-otdelenie/,1,0.15,0,0,1,0.05,"2020-05-02 10:35:45","2020-05-02 10:35:45"
286,/otdeleniya/khirurgicheskiy-profil/tsentr-patologii-golovy-i-shei/otolaringologicheskoe-otdelenie/ispravlenie-nosovoy-peregorodki/,1,0.15,0,0,1,0.05,"2020-05-02 10:35:45","2020-05-02 10:35:45"
287,/otdeleniya/khirurgicheskiy-profil/urologicheskoe-otdelenie-s-kabinetom-rentgenoudarnovolnovogo-distantsionnogo-drobleniya-kamney/lechenie-erektilnoy-disfunktsii-impotentsii/,1,0.15,0,0,1,0.05,"2020-05-02 10:35:45","2020-05-02 10:35:45"
288,/otdeleniya/khirurgicheskiy-profil/urologicheskoe-otdelenie-s-kabinetom-rentgenoudarnovolnovogo-distantsionnogo-drobleniya-kamney/litotripsiya-pri-mochekamennoy-bolezni/,1,0.15,0,0,1,0.05,"2019-04-02 06:25:30","2020-02-17 21:35:28"
289,/otdeleniya/khirurgicheskiy-profil/urologicheskoe-otdelenie-s-kabinetom-rentgenoudarnovolnovogo-distantsionnogo-drobleniya-kamney/operatsiya-pri-varikotsele/,1,0.15,0,0,1,0.05,"2020-05-02 10:35:45","2020-05-02 10:35:45"
290,/otdeleniya/khirurgicheskiy-profil/urologicheskoe-otdelenie-s-kabinetom-rentgenoudarnovolnovogo-distantsionnogo-drobleniya-kamney/protezirovanie-polovogo-chlena-falloprotezirovanie/,1,0.15,0,0,1,0.05,"2020-05-02 10:35:45","2020-05-02 10:35:45"
291,/otdeleniya/khirurgicheskiy-profil/urologicheskoe-otdelenie-s-kabinetom-rentgenoudarnovolnovogo-distantsionnogo-drobleniya-kamney/udalenie-kisty-yaichka/,1,0.15,0,0,1,0.05,"2020-05-02 10:35:45","2020-05-02 10:35:45"
292,/otdeleniya/terapevticheskiy-profil/pulmonologicheskiy-tsentr/,1,0.15,0,0,1,0.05,"2018-10-22 09:16:51","2020-02-17 21:35:28"
293,/otdeleniya/terapevticheskiy-profil/revmatologicheskoe-otdelenie-revmatologicheskogo-tsentra/,1,0.15,0,0,1,0.05,"2020-05-02 10:35:45","2020-05-02 10:35:45"
294,/otdeleniya/terapevticheskiy-profil/terapevticheskoe-otdelenie/,1,0.15,0,0,1,0.05,"2020-05-02 10:35:45","2020-05-02 10:35:45"
295,/otdeleniya/terapevticheskiy-profil/terapevticheskoe-otdelenie/gastroenterologicheskiy-profil/,1,0.15,0,0,1,0.05,"2020-05-02 10:35:45","2020-05-02 10:35:45"
296,/page/obrezanie/,1,0.15,0,0,1,0.05,"2020-05-02 10:35:45","2020-05-02 10:35:45"
297,/poliklinika/dietologiya/lechenie-ozhireniya-1-stepeni/,1,0.15,0,0,1,0.05,"2020-05-02 10:35:45","2020-05-02 10:35:45"
298,/poliklinika/dietologiya/lechenie-ozhireniya-2-stepeni/,1,0.15,0,0,1,0.05,"2020-05-02 10:35:45","2020-05-02 10:35:45"
299,/poliklinika/dietologiya/lechenie-ozhireniya-3-stepeni/,1,0.15,0,0,1,0.05,"2020-05-02 10:35:45","2020-05-02 10:35:45"
300,/reabilitatsiya/neyroreabilitatsiya/,1,0.15,0,0,1,0.05,"2018-10-22 09:16:51","2020-02-17 21:35:28"
301,/reabilitatsiya/reabilitatsiya-bolnykh-travmatologo-ortopedicheskogo-profilya/,1,0.15,0,0,1,0.05,"2020-05-02 10:35:45","2020-05-02 10:35:45"
302,/schedule/gematologiya/,1,0.15,0,0,1,0.05,"2018-10-22 09:16:51","2020-02-17 21:35:28"
303,/schedule/onkologiya/,1,0.15,0,0,1,0.05,"2018-10-22 09:16:51","2020-02-17 21:35:28"
304,/schedule/pulmonologiya/,1,0.15,0,0,1,0.05,"2018-10-22 09:16:51","2020-02-17 21:35:28"
305,/schedule/travmatologiya-i-ortopediya/,1,0.15,0,0,1,0.05,"2019-02-01 07:20:12","2020-02-17 21:35:28"
306,/services/statsionar/urologicheskoe-otdelenie/operaciya-po-plastike-uzdechki-krayney-ploti/,1,0.15,0,0,1,0.05,"2020-05-02 10:35:45","2020-05-02 10:35:45"
307,/statsionar/,1,0.15,0,0,1,0.05,"2020-05-02 10:35:45","2020-05-02 10:35:45"
308,/statsionar/travmatologiya-i-ortopediya/,1,0.15,0,0,1,0.05,"2018-10-22 09:16:51","2020-02-17 21:35:28"
309,/stomatologiya/implantatsiya/,1,0.15,0,0,1,0.05,"2020-05-02 10:35:45","2020-05-02 10:35:45"
310,/stomatologiya/profilaktika-i-otbelivanie/,1,0.15,0,0,1,0.05,"2020-05-02 10:35:45","2020-05-02 10:35:45"
311,/stomatologiya/udalenie-zuba/,1,0.15,0,0,1,0.05,"2020-05-02 10:35:45","2020-05-02 10:35:45"
312,/zabolevaniya/bolezn-krona/,1,0.15,0,0,1,0.05,"2020-05-02 10:35:45","2020-05-02 10:35:45"
313,/zabolevaniya/divertikulyarnaya-bolezn-tolstoy-kishki/,1,0.15,0,0,1,0.05,"2020-05-02 10:35:45","2020-05-02 10:35:45"
314,/zabolevaniya/gastroezofagealnyy-reflyuks/,1,0.15,0,0,1,0.05,"2019-02-01 07:20:12","2020-02-17 21:35:28"
315,/zabolevaniya/gepatit-s/,1,0.15,0,0,1,0.05,"2020-05-02 10:35:45","2020-05-02 10:35:45"
316,/zabolevaniya/gonartroz/,1,0.15,0,0,1,0.05,"2019-02-01 07:20:12","2020-02-17 21:35:28"
317,/zabolevaniya/infarkt-mozga-ishemicheskiy-insult/,1,0.15,0,0,1,0.05,"2019-02-01 07:20:12","2020-02-17 21:35:28"
318,/zabolevaniya/kandidoz-polosti-rta/,1,0.15,0,0,1,0.05,"2018-10-22 09:16:51","2020-02-17 21:35:28"
319,/zabolevaniya/kholetsistit/,1,0.15,0,0,1,0.05,"2020-05-02 10:35:45","2020-05-02 10:35:45"
320,/zabolevaniya/radikulopatiya-poyasnichno-kresttsovogo-otdela-pozvonochnika/,1,0.15,0,0,1,0.05,"2018-10-22 09:16:51","2020-02-17 21:35:28"
321,/zabolevaniya/sarkoidoz-legkikh/,1,0.15,0,0,1,0.05,"2019-02-01 07:20:12","2020-02-17 21:35:28"
322,/zabolevaniya/sindrom-razdrazhennogo-kishechnika/,1,0.15,0,0,1,0.05,"2020-05-02 10:35:45","2020-05-02 10:35:45"
323,/zabolevaniya/vnezapnaya-serdechnaya-smert-vss/,1,0.15,0,0,1,0.05,"2018-10-22 09:16:51","2020-02-17 21:35:28"
324,/zabolevaniya/yazvennaya-bolezn-zheludka-i-12-perstnoy-kishki/,1,0.15,0,0,1,0.05,"2019-02-01 07:20:12","2020-02-17 21:35:28"
325,/zabolevaniya/yazvennyy-proktosigmoidit/,1,0.15,0,0,1,0.05,"2020-05-02 10:35:45","2020-05-02 10:35:45"
326,"77. кислотно-основное состояние – фнкц фмба россии",1,0.15,0,0,1,0.05,"2020-02-06 12:06:24","2020-02-06 12:06:24"
327,"82. кислотно-основное состояние – фнкц фмба россии",1,0.15,0,0,1,0.05,"2020-02-05 20:35:13","2020-02-05 20:35:13"
328,"83 больницу",1,0.15,0,0,1,0.05,"2017-02-16 15:14:35","2017-02-16 15:14:35"
329,"89. кислотно-основное состояние – фнкц фмба россии",1,0.15,0,0,5,0.23,"2020-02-04 17:25:44","2020-02-17 13:21:10"
330,"90. кислотно-основное состояние – фнкц фмба россии",1,0.15,0,0,3,0.14,"2020-02-04 06:37:42","2020-02-20 19:57:11"
331,"91. кислотно-основное состояние – фнкц фмба россии",1,0.15,0,0,1,0.05,"2020-02-01 17:45:55","2020-02-01 17:45:55"
332,"92. кислотно-основное состояние – фнкц фмба россии",1,0.15,0,0,2,0.09,"2020-01-30 17:41:22","2020-02-06 00:55:26"
333,"94. кислотно-основное состояние – фнкц фмба россии",1,0.15,0,0,2,0.09,"2020-01-10 04:39:33","2020-04-11 21:15:24"
334,"95. кислотно-основное состояние – фнкц фмба россии",1,0.15,0,0,2,0.09,"2020-02-18 21:39:26","2020-03-26 08:02:26"
335,declaración,3,0.45,0,0,3,0.14,"2020-05-20 18:15:58","2020-06-10 19:58:32"
336,declaration,1,0.15,0,0,1,0.05,"2020-05-07 20:20:00","2020-05-07 20:20:00"
337,déclaration,2,0.30,0,0,2,0.09,"2020-05-09 14:17:05","2020-05-28 01:14:50"
338,fnkc-fmba.ru/,2,0.30,0,0,2,0.09,"2017-05-02 18:13:53","2020-04-20 02:35:24"
339,fnkc-fmba.ru/aktsii/otkrytyy-seminar-dlya-zhenshchin-po-onkologicheskim-zabolevaniya-molochnoy-zhelezy/,1,0.15,0,0,1,0.05,"2018-11-29 09:15:52","2020-03-23 19:51:21"
340,fscc.ru,1,0.15,0,0,1,0.05,"2020-01-10 18:33:23","2020-01-10 18:33:23"
341,"go url",1,0.15,0,0,1,0.05,"2020-01-11 12:09:26","2020-05-17 07:12:19"
342,http://fnkc-fmba.ru/department/cdc/therapy/ozone/,1,0.15,0,0,1,0.05,"2020-01-06 14:53:04","2020-01-06 14:53:04"
343,http://fnkc-fmba.ru/department/ogo/,1,0.15,0,0,1,0.05,"2020-01-06 14:53:04","2020-01-06 14:53:04"
344,http://fnkc-fmba.ru/department/pulmonology/,1,0.15,0,0,3,0.14,"2017-04-05 03:47:20","2020-04-18 18:21:14"
345,http://fnkc-fmba.ru/diagnostika/dupleksnoe-skanirovanie-sosudov/,1,0.15,0,0,1,0.05,"2020-05-01 03:13:48","2020-05-01 03:13:48"
346,http://www.fnkc-fmba.ru/,1,0.15,0,0,1,0.05,"2019-09-13 19:50:52","2019-09-13 19:50:52"
347,http://www.kb83.com/...eskiy_centr.php,1,0.15,0,0,1,0.05,"2019-01-23 03:40:55","2019-01-23 03:40:55"
348,http://www.kb83.com/about/,1,0.15,0,0,2,0.09,"2016-03-20 11:07:14","2019-05-26 13:11:32"
349,http://www.kb83.com/diagnostics/mrt/,1,0.15,0,0,1,0.05,"2019-08-27 21:17:35","2019-08-27 21:17:35"
350,http://www.kb83.com/doctors/,1,0.15,0,0,1,0.05,"2020-05-20 11:28:24","2020-05-20 11:28:24"
351,http://www.kb83.com/hospital/departments/giper_okcigen/,1,0.15,0,0,1,0.05,"2020-04-26 12:36:15","2020-04-26 12:36:15"
352,http://www.kb83.com/pages/about.php,1,0.15,0,0,2,0.09,"2016-11-26 14:50:57","2017-07-21 21:23:14"
353,http://www.kb83.com/pages/fto.php,1,0.15,0,0,1,0.05,"2019-09-17 01:25:38","2019-09-17 01:25:38"
354,http://www.kb83.com/pages/mrt.php,1,0.15,0,0,1,0.05,"2020-03-17 04:13:08","2020-03-17 04:13:08"
355,http://www.kb83.com/pages/skoraja_pomosh.php,1,0.15,0,0,2,0.09,"2017-05-14 14:22:23","2018-04-26 04:58:38"
356,https://fnkc-fmba.ru/employees/352-zhilyakova_oksana_aleksandrovna,1,0.15,0,0,1,0.05,"2020-06-02 03:21:36","2020-06-02 03:21:36"
357,https://fnkc-fmba.ru/employees/468-kalinkin_aleksandr_leonidovich/,1,0.15,0,0,1,0.05,"2020-02-12 11:12:40","2020-02-12 11:12:40"
358,https://fnkc-fmba.ru/employees/550-kim_sergey_vladimirovich/,3,0.45,0,0,4,0.18,"2020-02-11 07:41:09","2020-04-08 05:12:55"
359,https://fnkc-fmba.ru/employees/557-nechunaev_aleksey_aleksandrovich/,1,0.15,0,0,1,0.05,"2019-10-21 15:40:41","2019-10-21 15:40:41"
360,https://fnkc-fmba.ru/employees/?users_uf_speciality=13080,1,0.15,0,0,1,0.05,"2020-06-13 01:28:31","2020-06-13 01:28:31"
361,https://fnkc-fmba.ru/news/nam-nuzhna-vasha-pomoshch-nam-nuzhny-te-u-kogo-byl-podtverzhden-diagnoz-covid-19/,1,0.15,0,0,2,0.09,"2020-04-30 04:58:44","2020-06-12 15:41:38"
362,https://fnkc-fmba.ru/news/transplantatsiya-kishechnoy-mikrobioty-dlya-lecheniya-zabolevaniy-zhkt-otkryt-nabor-patsientov-i-don/,1,0.15,0,0,1,0.05,"2019-10-30 03:30:57","2019-10-30 03:30:57"
363,https://fnkc-fmba.ru/news/vse-zhelayushchie-smogut-proverit-rabotu-sosudov-v-ramkakh-aktsii-den-zdorovya-v-fnkts-fmba-rossii/,1,0.15,0,0,2,0.09,"2019-03-28 19:33:25","2019-09-04 15:06:04"
364,https://fnkc-fmba.ru/schedule/neyrokhirurgiya/,1,0.15,0,0,4,0.18,"2019-01-09 11:04:47","2020-05-06 00:50:22"
365,https://www.fnkc-fmba.ru,1,0.15,0,0,1,0.05,"2020-06-09 20:07:31","2020-06-09 20:07:31"
366,kakpohudin,1,0.15,0,0,1,0.05,"2020-03-11 08:08:22","2020-03-11 08:08:22"
367,"visit website",1,0.15,0,0,1,0.05,"2020-06-13 05:49:11","2020-06-13 05:49:11"
368,«кардио-2018»,1,0.15,0,0,1,0.05,"2019-01-18 04:53:15","2019-02-06 11:44:09"
369,"асадова сурайе хайдаровна",1,0.15,0,0,1,0.05,"2020-05-04 11:36:09","2020-05-04 11:36:09"
370,"больница неврологии, рентгеновские исследования. все услуги на сайте",1,0.15,0,0,3,0.14,"2017-03-05 18:40:39","2019-03-03 00:54:39"
371,"воробьева марина валентиновна - федеральный научно-клинический ...",1,0.15,0,0,1,0.05,"2019-09-11 18:22:28","2019-09-11 18:22:28"
372,"вот здесь",1,0.15,0,0,1,0.05,"2019-10-05 21:15:09","2019-10-05 21:15:09"
373,"запись на прием к врачу ...",1,0.15,0,0,7,0.32,"2015-11-24 11:01:10","2020-06-08 07:09:20"
374,"кардиология, больница",1,0.15,0,0,1,0.05,"2020-05-31 14:46:09","2020-05-31 14:46:09"
375,кардиологу,1,0.15,0,0,1,0.05,"2017-03-24 23:54:13","2017-03-24 23:54:13"
376,"клиническая больница 83. 3д узи.",1,0.15,0,0,2,0.09,"2019-05-19 00:03:00","2019-05-28 03:11:41"
377,"клиническая больница 83: консультация терапевта, ревматология в москве",1,0.15,0,0,3,0.14,"2016-04-17 21:47:22","2016-04-17 21:47:22"
378,"клиническая больница №83 ...",1,0.15,0,0,4,0.18,"2015-11-24 11:01:10","2020-06-08 07:09:20"
379,"консультация аллерголога, пульмонология в москве. клиническая больница 83",1,0.15,0,0,2,0.09,"2020-06-02 11:32:32","2020-06-15 10:33:37"
380,"консультация гематолога. звоните по т. (495) 395-63-21",1,0.15,0,0,2,0.09,"2019-12-03 12:41:41","2020-03-02 00:02:52"
381,"консультация маммолога. заходите на сайт!",1,0.15,0,0,1,0.05,"2020-06-07 07:55:59","2020-06-07 07:55:59"
382,"консультация эндокринолога",1,0.15,0,0,4,0.18,"2016-01-20 08:53:53","2020-06-10 21:45:37"
383,"крутой клинике",1,0.15,0,0,1,0.05,"2017-06-11 23:42:07","2017-06-11 23:42:07"
384,москва,1,0.15,0,0,2,0.09,"2018-04-26 06:16:46","2020-04-25 01:42:53"
385,"официальный сайт фнкц фмба россии",10,2,0,0,12,0.54,"2019-05-28 18:25:58","2020-06-13 07:25:53"
386,официальный сайт фнкц фмба россии,1,0.15,0,0,1,0.05,"2019-08-01 03:36:51","2019-08-01 03:36:51"
387,"переход на сайт",1,0.15,0,0,1,0.05,"2020-03-29 13:11:10","2020-03-29 13:11:10"
388,"посетить сайт",1,0.15,0,0,2,0.09,"2018-01-28 23:14:19","2018-10-12 14:23:44"
389,"сайт клиники",1,0.15,0,0,3,0.14,"2019-02-21 05:38:45","2020-06-07 02:16:12"
390,"скачать оригинал документа .docx",1,0.15,0,0,1,0.05,"2020-06-10 04:07:41","2020-06-10 04:07:41"
391,"ссылка на fnkc-fmba.ru",1,0.15,0,0,1,0.05,"2017-06-03 20:20:19","2020-04-29 11:12:54"
392,"ссылка на искомое",3,0.45,0,0,4,0.18,"2019-06-04 16:04:16","2020-04-24 16:59:11"
